Mg-glutamate,K-glutamate,Amino acid,Spermidine,3-PGA,NTPs,PEG-8000,DNA,MG_fluo_1,MG_fluo_2,MG_fluo_3,MG_fluo_4,MG_fluo_5,MG_fluo_6,MG_fluo_median,MG_fluo_std,MG_yield_1,MG_yield_2,MG_yield_3,MG_yield_4,MG_yield_5,MG_yield_6,MG_yield_median,MG_yield_std,MG_fluo_slope_1,MG_fluo_slope_2,MG_fluo_slope_3,MG_fluo_slope_4,MG_fluo_slope_5,MG_fluo_slope_6,MG_fluo_slope_min_1,MG_fluo_slope_min_2,MG_fluo_slope_min_3,MG_fluo_slope_min_4,MG_fluo_slope_min_5,MG_fluo_slope_min_6,MG_fluo_slope_median,MG_fluo_slope_std,MG_fluo_slope_min_median,MG_fluo_slope_min_std,MG_yield_slope_1,MG_yield_slope_2,MG_yield_slope_3,MG_yield_slope_4,MG_yield_slope_5,MG_yield_slope_6,MG_yield_slope_min_1,MG_yield_min_slope_2,MG_yield_slope_min_3,MG_yield_slope_min_4,MG_yield_slope_min_5,MG_yield_slope_min_6,MG_yield_slope_median,MG_yield_slope_std,MG_yield_slope_min_median,MG_yield_slope_min_std,MG_fluo_time_peak_1,MG_fluo_time_peak_2,MG_fluo_time_peak_3,MG_fluo_time_peak_4,MG_fluo_time_peak_5,MG_fluo_time_peak_6,MG_fluo_time_peak_median,MG_fluo_time_peak_std,MG_yield_time_peak_1,MG_yield_time_peak_2,MG_yield_time_peak_3,MG_yield_time_peak_4,MG_yield_time_peak_5,MG_yield_time_peak_6,MG_yield_time_peak_median,MG_yield_time_peak_std,GFP_fluo_1,GFP_fluo_2,GFP_fluo_3,GFP_fluo_4,GFP_fluo_5,GFP_fluo_6,GFP_fluo_median,GFP_fluo_std,GFP_yield_1,GFP_yield_2,GFP_yield_3,GFP_yield_4,GFP_yield_5,GFP_yield_6,GFP_yield_median,GFP_yield_std,GFP_fluo_slope_1,GFP_fluo_slope_2,GFP_fluo_slope_3,GFP_fluo_slope_4,GFP_fluo_slope_5,GFP_fluo_slope_6,GFP_fluo_slope_min_1,GFP_fluo_slope_min_2,GFP_fluo_slope_min_3,GFP_fluo_slope_min_4,GFP_fluo_slope_min_5,GFP_fluo_slope_min_6,GFP_fluo_slope_median,GFP_fluo_slope_std,GFP_fluo_slope_min_median,GFP_fluo_slope_min_std,GFP_yield_slope_1,GFP_yield_slope_2,GFP_yield_slope_3,GFP_yield_slope_4,GFP_yield_slope_5,GFP_yield_slope_6,GFP_yield_slope_min_1,GFP_yield_min_slope_2,GFP_yield_slope_min_3,GFP_yield_slope_min_4,GFP_yield_slope_min_5,GFP_yield_slope_min_6,GFP_yield_slope_median,GFP_yield_slope_std,GFP_yield_slope_min_median,GFP_yield_slope_min_std,name_plate,Buffer,well_1,well_2,well_3,well_4,well_5,well_6
0.0,0.0,0.0,0.0,45.0,2.25,1.5,8.2,34319.33333333333,32453.666666666668,36022.33333333333,32100.33333333333,32493.33333333333,44546.0,33406.33333333333,4757.852647057401,1.151049319920123,0.940168041897442,1.343543950868467,0.9002298330884291,0.9446516709995854,2.306996722052673,1.0478504954598542,0.4909353867749903,14423.70493603788,14753.950149648495,15882.832921916464,16675.748410040964,13573.568742584815,20990.189591815284,-3542.779098486153,-2987.738256799006,-4037.329480254526,-2991.0080113892104,-2425.340467283898,-4159.127838739632,15318.39153578248,2656.3987550857614,-3266.893554937682,675.1392017428378,0.575612988026096,0.5907232964837011,0.6423751182162571,0.6786548192159527,0.5367151642738454,0.8760612747586254,0.3286619483454995,,0.3914329121428836,0.2586282284062696,0.1868306962611625,0.4068922073590992,0.6165492073499792,0.1109531005843241,0.2936450883758846,0.0782259702279867,97.866672,91.750005,85.633338,85.633338,134.56667399999998,128.450007,94.8083385,21.88365313236753,0.7614678899082569,0.7798165137614679,0.798165137614679,0.798165137614679,0.6513761467889908,0.6697247706422018,0.7706422018348624,0.0599263545635028,967.6666666666666,1264.5,1227.5,2024.5,2065.0,1425.0,1344.75,450.09650096972007,-0.0063717707874207,-0.0025611180767436,-0.0030361124067663,0.0071955222156131,0.007715448441719,-0.000500669699213,-0.0015308938879783,0.0052747479884474,120.9809198375518,162.6702908626545,118.52860389489908,296.73022906102307,256.67573533102274,226.43050537163447,-464.30515180898334,-380.6928558594785,-401.4791528972045,-498.63757500612655,-377.1895473699739,-266.01789130303416,194.5503981171445,74.14668713162929,-391.0860043783415,80.85576177131627,-0.0092804111936036,-0.0084237578526556,-0.0093308025666005,-0.005669029462156,-0.0064920885544394,-0.0071135821547351,-0.0472818363561914,,-0.0602403834573788,-0.0402003998362116,-0.0652503793626706,-0.0881807452368908,-0.0077686700036953,0.0013908519335578,-0.0623840836283931,0.0152242974049947,plate 4,P4_Buffer 44,C15,F11,I7,L3,M22,P18
2.97,79.2,2.25,0.495,30.15,2.25,0.0,8.2,36664.33333333333,37780.66666666667,41759.66666666667,38521.0,35031.33333333333,38022.33333333333,37901.5,2238.035385150378,1.416110922723333,1.5422930560265256,1.9920500357936783,1.6259749067480502,1.2315285784258312,1.5696092837496698,1.5559511698880977,0.2309299696585706,24475.74798497286,24189.64445833001,28849.862188018426,22693.73173331163,20291.396325108795,26089.13832133928,-9332.697039090071,-8167.846966329873,-9902.451776433149,-8491.552670760077,-8933.78697908518,-8453.950492972719,24332.69622165144,2915.147960512768,-8712.669824922628,646.9630385022176,1.0355423521428533,1.0224517383800773,1.235679135698906,0.9540065292775588,0.8440881185315001,1.1093627275495972,1.063549116241152,,1.1358654166821065,0.956786600956016,1.012917330566569,0.9520139326342304,1.0289970452614652,0.1217605994814277,0.9848519657612926,0.0749612987334122,48.933336,55.050003,55.050003,48.933336,36.700002,48.933336,48.933336,6.700472985294904,0.908256880733945,0.8899082568807339,0.8899082568807339,0.908256880733945,0.9449541284403672,0.908256880733945,0.908256880733945,0.018348623853211,13672.333333333334,3553.0,5519.0,9873.5,14865.0,11305.5,10589.5,4478.237828862135,0.1567267327664782,0.0268179231193861,0.0520568110335619,0.1079585086033883,0.1720378112603611,0.1263420729437238,0.1171502907735561,0.0524811366644432,3092.370403685535,803.5421905426603,848.5013161579667,1325.885486327766,2196.457645969612,1727.2478622753222,-537.8746300885763,-627.0922196212881,-573.1412688829203,-637.3685911905011,-643.4409925723087,-488.8283112355144,1526.566674301544,877.2096594883302,-600.1167442521041,62.51264012840088,0.0517771357543588,0.0047451876238787,0.005669029462156,0.0154785500722276,0.0333674874861423,0.0237259381193939,-0.0321073295276632,,-0.02483320085748,-0.0115856155309872,-0.0103331165546643,-0.0422236674133486,0.0196022440958108,0.0164547978909567,-0.019269215020353,0.0117704787393866,plate 4,P4_Buffer 45,A19,D15,G11,J7,M3,N22
1.53,0.0,0.0,0.255,45.0,2.25,2.01,8.2,39828.33333333333,38321.0,34003.33333333333,39202.66666666667,35165.66666666667,44231.33333333333,38761.833333333336,3645.9840763757015,1.7737462793413958,1.60336837345993,1.115330997324893,1.703025507705061,1.246712633284353,2.2714291096793637,1.6531969405824951,0.376208078620928,22925.066870568564,20283.10516168365,18511.71561244057,21967.028775638773,19313.62292568813,26076.29285687777,-4025.8853391888033,-4145.231381731262,-4423.160521898611,-4476.294033989434,-6342.506466348428,-6023.705393803515,21125.06696866121,2770.607343155619,-4449.727277944023,1008.3618357054868,0.9645912255486038,0.8437087578877631,0.7626591578193712,0.9207563703201064,0.7993502781087543,1.1087749857071874,0.3899803609145134,,0.4404046392707599,0.4471486271167607,0.6840182310001117,0.6435543039241106,0.8822325641039348,0.1157233922942747,0.4437766331937604,0.1168352877974059,67.28333699999999,67.28333699999999,55.050003,85.633338,67.28333699999999,110.100006,67.28333699999999,19.598803941548585,0.853211009174312,0.853211009174312,0.8899082568807339,0.798165137614679,0.853211009174312,0.7247706422018348,0.853211009174312,0.0536695069565267,1510.0,671.0,637.0,935.5,1784.5,1701.0,1222.75,520.6261614632903,0.0005905334913794,-0.0101802838839986,-0.0106167651602357,-0.0067847163085665,0.0041144779127636,0.0030425312490639,-0.0030970914085935,0.0061012955932672,198.6375913548997,97.2751990585723,75.20435557469453,96.45776041102135,228.06538266673675,303.2697382414311,-530.868013109567,-510.3152699711412,-435.11091439644673,-459.4005199236772,-539.2759534843777,-421.33123433772937,147.95639520673603,91.17232491660717,-484.8578949474093,50.70958419018992,-0.0076846843820337,-0.0097675277992407,-0.0102210501562132,-0.009784324923573,-0.0070799879060704,-0.0055346524674975,-0.0335525206541898,,-0.0533034660500517,-0.0482934701447599,-0.031818291302358,-0.0561456752655538,-0.0087261060906372,0.0017102207705128,-0.0430426090517137,0.0095480862969118,plate 4,P4_Buffer 46,B19,E15,H11,K7,N3,O22
2.97,79.2,1.5075,0.75,45.0,2.25,0.99,8.2,40672.66666666667,42402.33333333333,42767.66666666667,40839.66666666667,36732.0,40427.33333333333,40756.16666666667,2144.3604528744354,1.8691835273727448,2.064692362759504,2.1059869635658046,1.888059982668325,1.4237594664858144,1.841452846539316,1.8786217550205349,0.2212641934104446,27709.535274684746,27599.18105726534,28180.37993567413,24969.480928093697,21214.98521989182,24451.22482554633,-9368.664339582325,-9348.22837339355,-8312.533606946397,-8861.034939453142,-9743.051240160696,-6351.498291471486,26284.33099267952,2683.464836206972,-9104.631656423346,1236.0491294284177,1.183503689415839,1.1784544526787677,1.2050470994940083,1.058133011322046,0.8863467570008072,1.0344202995346157,1.068114277244599,,0.9340645495979544,1.003683254900508,1.1156334531441063,0.6851595212509728,1.1182937320004067,0.1120836031548873,1.0346018453329382,0.1432166020716809,67.28333699999999,67.28333699999999,67.28333699999999,67.28333699999999,67.28333699999999,85.633338,67.28333699999999,7.491356538260179,0.853211009174312,0.853211009174312,0.853211009174312,0.853211009174312,0.853211009174312,0.798165137614679,0.853211009174312,0.0205143851146769,8993.666666666666,4252.5,3955.5,8378.5,16208.5,11330.0,8686.083333333332,4596.38886599115,0.0966634857737058,0.035797883493733,0.0319850911689567,0.0887661701335547,0.1892852405140209,0.1266565962163064,0.0927148279536302,0.0538657662807289,1544.1416052238906,587.7383875891882,643.324215622659,1471.3895655918504,5510.353923141478,6416.893383275567,-383.495502651082,-332.8143065029183,-269.5211997925387,-282.36666425405497,-365.97896020356,-201.5570150961533,1507.7655854078705,2578.7721177876547,-307.5904853784866,67.99940930082342,0.0199633822689555,0.0003107468001478,0.0014529512547451,0.0184684382033795,0.1014630295293445,0.1200910404138811,-0.0639497073487968,,-0.0874581496736276,-0.084808632608329,-0.067562685165113,-0.1014765036009344,0.0192159102361675,0.0483728987090511,-0.0796059445528336,0.0128035802010953,plate 4,P4_Buffer 47,C19,F15,I11,L7,O3,P22
1.53,0.0,1.5075,0.0,22.5,2.25,2.01,8.2,40072.33333333333,37077.33333333333,37506.66666666667,39256.0,36546.66666666666,42396.66666666667,38381.333333333336,2212.693626597499,1.8013262499529026,1.4627934139633014,1.511322105421801,1.709053916581892,1.4028107456388226,2.0640518443163414,1.6101880110018465,0.228315099682635,31975.39724540457,24828.180819017,20033.78637418058,22475.59239136513,23285.323760239247,32094.743287947047,-10907.083874273358,-9027.792423553545,-8238.146690019263,-8265.939604035993,-7878.473685096805,-9535.421823682738,24056.752289628123,5085.791020537038,-8646.866013794768,1122.3097434348958,1.378687412172667,1.0516678510555308,0.8323012230373432,0.944025604171898,0.9810747126743852,1.384148068199427,1.263378663801089,,0.9246229666135556,0.9281505910253088,0.8789713565790938,1.0892800237151223,1.016371281864958,0.2124245396411808,0.9764997961981694,0.1300380252692813,36.700002,36.700002,36.700002,42.816669,30.583335,36.700002,36.700002,3.868519881757828,0.9449541284403672,0.9449541284403672,0.9449541284403672,0.926605504587156,0.963302752293578,0.9449541284403672,0.9449541284403672,0.0105935829209105,19841.33333333333,9147.5,2815.0,2350.0,10548.0,12135.5,9847.75,6494.904318572168,0.2359224090343065,0.0986383495872684,0.0173437118881238,0.0113741885513528,0.116617526862855,0.1369973511577452,0.1076279382250617,0.0761147518715139,4867.029707518816,1915.258751212057,686.6484639428635,482.2888020551063,2381.198780316145,2467.0298383090003,-608.8750154758656,-835.6558516964504,-797.1194583119018,-723.3164261330089,-670.5332448911428,-503.30865299213264,2148.228765764101,1581.9158089359069,-696.9248355120758,122.97465584109786,0.0882436926798131,0.0275892767158262,0.0023431988443578,-0.0018560822387207,0.0371636375852454,0.0389273356401383,-0.0174627261121948,,0.0213647421538165,0.0061420622877375,-0.0047450441987619,-0.0392369390851939,0.0323764571505358,0.0296737554528672,0.0006985090444878,0.0231548462692973,plate 4,P4_Buffer 48,A23,D19,G15,J11,M7,P3
1.53,40.8,2.25,0.0,7.65,2.25,0.51,10.0,43141.66666666667,37137.33333333333,36271.33333333333,36018.33333333333,38710.33333333333,37332.33333333333,37234.83333333333,2645.157283008304,2.1482611808145893,1.4695753739497377,1.3716890848121768,1.343091820202705,1.6473757582608035,1.491616743905655,1.4805960589276963,0.27293853133882,41764.575380677095,33037.60037942232,29099.180975521464,27287.736932548385,31604.046545517103,28223.353853145352,-12550.13555585093,-10794.277340911314,-10719.89042398417,-9762.669767701918,-11606.811356577036,-11295.367231860097,30351.613760519285,5316.0576071343285,-11044.822286385705,940.376626157888,1.826589440950646,1.4272883194323485,1.2470866705493246,1.164204384554144,1.361696329819349,1.2070133631122526,1.4719235187312416,,1.2396190758513352,1.1181235409641677,1.3521917960499497,1.312661651906473,1.304391500184337,0.2220423696808252,1.2808611553711042,0.1089580841566083,24.466668,18.350001,18.350001,18.350001,24.466668,18.350001,18.350001,3.1586332567061977,0.981651376146789,1.0,1.0,1.0,0.981651376146789,1.0,1.0,0.0086496242346978,40773.333333333336,49516.0,19930.0,11220.0,10138.5,29632.0,24781.0,16042.455004150244,0.5046408229811672,0.6168764201688585,0.2370606837350815,0.1252444509108337,0.111360495021118,0.3616118996777742,0.2993362917064279,0.1880039215603504,8329.699818544974,12958.854879626444,5627.247649741272,3449.591092665335,2658.310481835943,8033.787028131495,-564.4997746088094,-555.1576186367979,-530.1673514116662,-471.7788765865929,-467.1077986005871,-424.8345428272343,6830.517338936384,3782.5080334418303,-500.9731139991296,55.87529936734596,0.1593963113514966,0.2545184264453926,0.1038650183088654,0.0591174790875801,0.0428578627338999,0.1533157523431987,-0.0266156032468626,,-0.0336970397668424,-0.0457402991545631,-0.0467037599055807,-0.0554230797022905,0.1285903853260321,0.0709527130008004,-0.0397186694607028,0.0105207366367719,plate 4,P4_Buffer 49,A4,B23,E19,H15,K11,N7
4.5,0.0,2.25,0.255,45.0,2.25,0.0,8.2,41298.0,38719.0,36382.33333333333,37183.66666666667,40443.66666666667,41761.33333333333,39581.333333333336,2222.040583687786,1.9398666214536,1.6483553747032893,1.3842357107870835,1.4748125541614865,1.843299046757847,1.9922384235710784,1.745827210730568,0.2292795583018247,23998.36381480307,22967.573680241225,21287.737259523856,20422.887170414884,23619.88972098695,23810.35292586633,-7638.964161364356,-7463.214852140881,-6573.841603605356,-7092.097706152719,-6622.887922458424,-7648.77342513497,23293.731700614087,1484.230865523626,-7277.6562791468,489.0534423249613,1.0136997280358206,0.9665361167362166,0.8896755130719131,0.8501044577547202,0.9963827161153478,1.0050973247059958,0.8485715344425098,,0.7133805165450021,0.7791603364582952,0.7196057360951568,0.8498165783525408,0.9814594164257822,0.061993710920665,0.80271241708971,0.0566648772881935,97.866672,48.933336,55.050003,67.28333699999999,67.28333699999999,67.28333699999999,67.28333699999999,16.862487225660285,0.7614678899082569,0.908256880733945,0.8899082568807339,0.853211009174312,0.853211009174312,0.853211009174312,0.853211009174312,0.0461763574022675,1381.0,1694.0,1018.0,761.5,770.0,1954.5,1199.5,496.4742356524321,-0.0010655278214021,0.0029526674568974,-0.005725607329462,-0.0090184734281325,-0.0089093531090732,0.0062968842939487,-0.003395567575432,0.0058182555744858,267.302437749186,410.354201070616,238.69208508490007,91.553128525715,148.77383385428703,492.09806582571866,-243.59671697020613,-323.005042732306,-304.78783858688297,-356.543382671828,-248.87503509439276,-386.2981494426853,252.99726141704303,152.58793932836696,-313.8964406595945,57.14550048745665,-0.0062737259381193,-0.0033342291799643,-0.0068616252897503,-0.0098851076695669,-0.0087093089663049,-0.0016545167467329,-0.0928053568417755,,-0.0801840210034443,-0.0695088758821687,-0.0917166461931256,-0.0633716308981862,-0.0065676756139348,0.0028622618037635,-0.0783052725389598,0.0107599022718866,plate 4,P4_Buffer 50,B4,C23,F19,I15,L11,O7
0.0,0.0,1.5075,0.495,0.0,1.125,0.99,1.0,21835.0,21954.0,22944.666666666668,22575.0,22715.33333333333,25446.0,22645.166666666664,1315.459024236196,-0.2600881654798236,-0.2466372781733921,-0.1346595832862362,-0.1764439923137787,-0.1605817414566144,0.1480727930371877,-0.1685128668851965,0.1357346334064088,1151.514145110167,896.4732870742466,1942.00067268194,2134.449085705382,4440.560287396483,3401.946097208075,-2929.7001128228826,-1552.3159916994005,-2672.2069388443088,-1482.0162680100132,-2435.967169702062,-2539.781877941043,2038.224879193661,1359.1259055199962,-2487.8745238215524,605.5212669290418,-0.0316536383891599,-0.0433229855148351,0.0045149259712433,0.0133203673920825,0.1188360574277211,0.0713144579150124,0.2508467039685773,,0.2181643013302699,0.0670989735798716,0.1881794938303626,0.2013562085448549,0.0089176466816629,0.0567682969332863,0.1947678511876087,0.0701595885365969,36.700002,30.583335,36.700002,30.583335,30.583335,18.350001,30.583335,6.700472985294904,0.9449541284403672,0.963302752293578,0.9449541284403672,0.963302752293578,0.963302752293578,1.0,0.963302752293578,0.0183486238532109,4376.0,6701.5,3706.5,2898.0,2815.0,5798.5,4041.25,1581.1787823224377,0.037383337541241,0.0672373730673935,0.0287885077047503,0.0184092397095259,0.0173437118881238,0.0556449438779221,0.0330859226229957,0.0185300698482703,5278.201347236985,4890.735428297799,3995.640109229424,3519.8908163547253,3750.408514964116,5392.642757894129,-1330.556564313772,-1224.523094031439,-892.4094492264214,-661.424642818431,-777.0338229720769,-1051.2261007506213,4443.187768763612,815.721107567441,-971.8177749885214,259.8335746960258,0.0966926462189673,0.0887308092854503,0.0703379581415661,0.0605620317801592,0.0652988208418719,0.0990442436254913,0.1313919599200327,,0.0410193414745766,-0.0066237926632463,0.0172218609244406,0.0737770070091769,0.0795343837135082,0.0153013886876699,0.0573981742418768,0.0489239545867286,plate 4,P0_Buffer 6,C4,D23,G19,J15,M11,P7
4.0,120.0,1.5,1.0,30.0,1.5,2.0,0.0,21804.0,24737.0,23535.0,19817.33333333333,26041.33333333333,28255.33333333333,24136.0,3011.4912363589347,-0.2635921781394823,0.0679326325308014,-0.0679326325308014,-0.4881504088014771,0.2153649071248256,0.465619230624317,0.0,0.3107384201580405,1652.043506700627,2281.471265314918,1433.7873878045025,967.0299200528668,2739.236907943494,2034.604793754508,-791.2806108293971,-1781.19881301369,-1115.4534230582024,-8893.498931455879,-737.3296600910255,-767.5748900504159,1843.3241502275675,632.9349729431625,-953.3670169437996,3231.079329850351,-0.0087520103442564,0.0200473399338523,-0.0187382785575746,-0.0400946798677046,0.040992321954295,0.0087520103442564,-0.0205728684181271,,0.0205728684181271,1.007803757364657,-0.0274206099232967,-0.0235817245340349,0.0,0.026436579817638,0.0,0.3743736325911223,152.916675,574.966698,128.450007,0.0,574.966698,550.5000299999999,351.70835249999993,264.39288685386407,0.5963302752293578,-0.669724770642202,0.6697247706422018,1.0550458715596331,-0.669724770642202,-0.5963302752293579,-5.551115123125783e-17,0.7240154002550041,1719.3333333333333,1410.0,1518.0,1237.0,980.0,1551.5,1464.0,261.4869959942063,0.003277888799976,-0.0006932349681411,0.0006932349681411,-0.0029141544031118,-0.0062134393440799,0.0011232974020805,0.0,0.0030644050845851,705.4495528365367,608.9917924255155,700.5449209512307,515.8037866046984,325.340581725309,536.2397527934742,-631.2961898086937,-707.6683148798892,-679.4082930645538,-805.5273986867123,-718.8789020463034,-597.6644283094514,572.6157726094948,141.92737567645426,-693.5383039722215,72.90663451513058,0.002729532704001,0.0007474720327879,0.0026287499580071,-0.0011674001410958,-0.005081130110525,-0.0007474720327879,-0.0128381145073101,,-0.0029144687718283,0.0230989715056483,0.0052267745742708,-0.0197750319146372,1.1384122811097797e-18,0.0026622897464582,1.1709383462843448e-17,0.0137275595744787,plate 4,P0_Jove-,A8,D4,E23,H19,K15,N11
4.5,0.0,0.7425,0.495,30.15,0.7425,2.01,6.4,28320.33333333333,30463.33333333333,29712.666666666668,27814.0,24677.666666666668,30965.666666666668,29016.5,2296.3570513766813,0.472966353942956,0.7151953581251647,0.6303455031837536,0.4157341471685317,0.0612260276553258,0.7719754342338271,0.5516559285633549,0.2369478461861003,20671.388519270386,17239.313969052568,15223.74381809103,17237.211983958863,7393.849344048693,13927.753230873705,-10267.029413240907,-9742.233801513148,-9279.563526999264,-7411.716217345168,-8865.939571338446,-9781.470856595595,16230.477901024948,4489.092092790015,-9510.898664256209,1008.2573943166792,0.8614745908515313,0.7044406567747935,0.612218618592946,0.7043444808369445,0.2539632501055264,0.5529208098013967,1.1821395486715829,,1.0568051283951534,0.8197280171934636,1.004305776855523,1.1205098751250604,0.6582815497149452,0.1875014756538479,1.0861674139400457,0.1168231865463598,18.350001,12.233334,12.233334,18.350001,12.233334,12.233334,12.233334,3.1586332567061977,1.0,1.0183486238532111,1.0183486238532111,1.0,1.0183486238532111,1.0183486238532111,1.0183486238532111,0.0086496242346978,46256.333333333336,33727.0,48788.5,35247.0,28247.0,32102.5,34487.0,8223.133933987474,0.575029847616684,0.4141822180951444,0.6075370046258458,0.4336954986798582,0.3438317065134132,0.3933273994702316,0.4239388583875013,0.0963681323529151,24980.92506915941,29171.11557650597,32265.12085748661,31128.881137390686,29858.58147909639,29033.7858837174,-3803.658804004583,-3432.074550217809,-976.722406873826,-3195.017342428014,-3073.335760892563,-985.8310089465392,29514.84852780118,2494.903713685455,-3134.1765516602886,1261.4945482272772,0.5015537340007392,0.5876557933281823,0.6512329089259921,0.6278849061040751,0.6017821748916587,0.5848338764403535,0.6414962545463306,,0.058409808030445,0.5159573186887294,0.4908591661247198,0.0602885564949298,0.5947189841099205,0.046799685710298,0.5034082424067247,0.237526278353669,plate 4,P0_Buffer 68,B8,E4,F23,I19,L15,O11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29928.666666666668,28486.0,27743.33333333333,27890.0,28329.33333333333,28728.666666666668,28407.666666666664,783.0034198875231,0.6547605591349235,0.4916920990166158,0.4077465054067291,0.4243246298180174,0.4739836479409214,0.5191213594062019,0.4828378734787686,0.0807936090720179,3470.4708112627814,2544.102625078097,1201.4946795604303,1025.815436506749,543.7601883509433,723.4332030826581,-1276.839167474708,-1242.5067442775608,-2199.7274005598147,-2082.833673960017,-1291.553063130624,-1800.8173405549123,1113.6550580335895,1162.8516054353752,-1546.185201842768,434.9872603534572,0.0744497934888889,0.0320639890573154,-0.0293667883114177,-0.0374049594725284,-0.0594613078858926,-0.0512404024428689,0.0410568051283953,,0.1581946863304552,0.1433579130692553,0.0429243709934411,0.107562900655871,-0.033385873891973,0.0485702648728837,0.0752436358246561,0.0504004217058101,152.916675,36.700002,30.583335,30.583335,36.700002,30.583335,33.641668499999994,49.035174478523736,0.5963302752293578,0.9449541284403672,0.963302752293578,0.963302752293578,0.9449541284403672,0.963302752293578,0.9541284403669724,0.1342782776764535,554.6666666666666,929.0,241.66666666666663,270.5,295.5,973.0,425.0833333333333,334.7655011209201,-0.011673734525241,-0.0068681612584354,-0.0156919298035406,-0.0153217765643788,-0.0150008344494986,-0.0063033031362463,-0.0133372844873698,0.003923166809417,133.24249955081737,229.70025996183864,49.86375750061263,108.71934012428667,113.62397200959286,479.83648611245326,-18.801088893673597,-18.450758044723187,-26.158036721632875,-38.06928558594785,-27.092252318834078,-41.57259407545223,123.43323578020512,155.41971704142227,-26.62514452023348,9.6422456962901,-0.0090284543286189,-0.0070463936574058,-0.010741761010515,-0.0095323680585883,-0.0094315853125944,-0.0019064736117176,-0.1391719054845002,,-0.1376544548016474,-0.1351976298865523,-0.1374617626514438,-0.1344750343232891,-0.0092300198206067,0.0029153806100106,-0.1375581087265456,0.001815534390085,plate 4,P0_H20,A24,B24,C24,D24,E24,F24
2.97,40.8,2.25,0.0,0.0,1.5075,0.99,8.2,32766.0,30715.33333333333,32954.0,27719.0,31831.0,31209.666666666668,31520.333333333336,1912.0347829239693,0.9754719113823896,0.7436795900681963,0.9967220526732226,0.4049960438566746,0.8697863682604272,0.7995554048453337,0.8346708865528805,0.1972918468298014,18107.66736665106,21353.59945912654,18923.23758300769,5091.007896947803,15344.958291827888,10921.213885181023,-13047.138253561952,-14343.595948577882,-12602.451629294192,-16992.914605290764,-11211.988489809895,-10598.092065499071,16726.312829239476,6005.832355673952,-12824.794941428072,2313.844421356965,0.7441720053217356,0.8926890257911809,0.7814882692071367,0.1485971670843197,0.6177647643422368,0.4153571600314175,1.535005743506133,,1.4785637529180715,2.0358246563160045,1.3020787786712125,1.2241597806351208,0.6809683848319862,0.2508530468838316,1.5067847482121024,0.2680968966844372,12.233334,12.233334,12.233334,6.116667,12.233334,12.233334,12.233334,2.497118846086725,1.0183486238532111,1.0183486238532111,1.0183486238532111,1.036697247706422,1.0183486238532111,1.0183486238532111,1.0183486238532111,0.0068381283715589,40026.0,30453.0,28142.0,36125.5,29598.5,28547.5,30025.75,4822.198634958954,0.4950467933603495,0.3721516387304386,0.3424837496309166,0.444973404596747,0.3611818372438347,0.3476894307342728,0.3666667379871366,0.0565120646235699,21314.712734893044,19512.26051704303,20897.001585994472,25106.810620882265,21726.70181325876,21679.290371700805,-2639.159062093318,-3179.3692311748937,-2784.4295874580985,-2649.668987561829,-2863.370805421599,-2009.0306417811228,21497.001553296926,1854.0081890011195,-2717.0492875099635,386.3547404624724,0.4262186313703094,0.3891809722175564,0.4176353008364969,0.5041404911479156,0.4346843820337958,0.4337101488225217,0.401305489317629,,0.4312691186742776,0.4034732760074182,0.4475516053664762,0.2713346340053466,0.4299643900964155,0.0347776950563754,0.4173711973408479,0.0727465717194801,plate 4,P0_Buffer 18,A12,D8,G4,H23,K19,N15
